NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_92	TBK1	na	42690	-1.841455101966858	-0.24477097	Yes	
row_93	SMAD2	na	42891	-1.9081032276153564	-0.23245578	Yes	
row_94	CDK4	na	43024	-1.964404821395874	-0.21811628	Yes	
row_95	UBE2N	na	43471	-2.1781270503997803	-0.20895104	Yes	
row_96	PLCB1	na	43808	-2.403226852416992	-0.19533046	Yes	
row_97	PDK1	na	43867	-2.4564197063446045	-0.17499322	Yes	
row_98	CLTC	na	43995	-2.5658249855041504	-0.1552429	Yes	
row_99	PAK4	na	44061	-2.6300904750823975	-0.13353296	Yes	
row_100	RPS6KA3	na	44090	-2.6787118911743164	-0.11056311	Yes	
row_101	CDK2	na	44173	-2.7942264080047607	-0.08778922	Yes	
row_102	TRAF2	na	44339	-3.0444529056549072	-0.06467629	Yes	
row_103	TRIB3	na	44514	-3.5916740894317627	-0.03694468	Yes	
row_104	E2F1	na	44584	-4.405309677124023	3.1484442E-4	Yes	
