NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_32	FGL2	na	26403	-0.16151414811611176	-0.5141495	No	
row_33	BHLHE40	na	26922	-0.21053902804851532	-0.5249865	No	
row_34	DAPP1	na	27006	-0.21415169537067413	-0.52601177	No	
row_35	EBP	na	27053	-0.2193233072757721	-0.5261833	No	
row_36	PITPNB	na	27075	-0.2223949134349823	-0.52577966	No	
row_37	GLRX	na	27119	-0.22713491320610046	-0.5258528	No	
row_38	AK4	na	27139	-0.2295110672712326	-0.525376	No	
row_39	BTG2	na	27221	-0.23857800662517548	-0.52625996	No	
row_40	DDIT4	na	27453	-0.26347771286964417	-0.53042424	No	
row_41	LGMN	na	27478	-0.26571953296661377	-0.52991736	No	
row_42	HMGCS1	na	27491	-0.2674444615840912	-0.52913344	No	
row_43	P4HA1	na	28042	-0.3111306130886078	-0.54029465	No	
row_44	WARS1	na	28049	-0.3121830224990845	-0.53919923	No	
row_45	PSMC6	na	28291	-0.3360530734062195	-0.54330266	No	
row_46	NIBAN1	na	28344	-0.34352725744247437	-0.5431197	No	
row_47	ELOVL6	na	28430	-0.35013121366500854	-0.543654	No	
row_48	CANX	na	28551	-0.36414602398872375	-0.5449214	No	
row_49	LDHA	na	29524	-0.4288071095943451	-0.5651235	No	
row_50	NAMPT	na	30823	-0.43087902665138245	-0.59265995	No	
row_51	SLC7A5	na	30875	-0.4334243834018707	-0.59210014	No	
row_52	CXCR4	na	30894	-0.43537428975105286	-0.5907894	No	
row_53	FADS2	na	31241	-0.4713555574417114	-0.59672433	No	
row_54	SEC11A	na	31287	-0.47500962018966675	-0.5958655	No	
row_55	IFI30	na	32418	-0.5281692147254944	-0.61923456	No	
row_56	SCD	na	32611	-0.5389662981033325	-0.6214345	No	
row_57	SLC2A3	na	32929	-0.5557999014854431	-0.6263834	No	
row_58	EDEM1	na	33093	-0.5648494362831116	-0.6278282	No	
row_59	PIK3R3	na	33385	-0.5779628753662109	-0.63210416	No	
row_60	GCLC	na	33470	-0.5858108401298523	-0.6316869	No	
row_61	PPP1R15A	na	33589	-0.5958946347236633	-0.63199574	No	
row_62	USO1	na	33838	-0.617652952671051	-0.63514674	No	
row_63	CYB5B	na	33942	-0.62640780210495	-0.6349974	No	
row_64	ASNS	na	34291	-0.650446891784668	-0.64027154	No	
row_65	CCNG1	na	34325	-0.6537061929702759	-0.638438	No	
row_66	SLC2A1	na	34371	-0.6575073003768921	-0.6368598	No	
row_67	UFM1	na	34556	-0.6711929440498352	-0.6383583	No	
row_68	BCAT1	na	34642	-0.6816481351852417	-0.6375858	No	
row_69	PSMA3	na	34876	-0.7008678913116455	-0.640071	No	
row_70	NFYC	na	35077	-0.7191809415817261	-0.64174074	Yes	
row_71	PFKL	na	35150	-0.7250498533248901	-0.64050436	Yes	
row_72	SDF2L1	na	35154	-0.7252881526947021	-0.637713	Yes	
row_73	STARD4	na	35204	-0.7300958633422852	-0.6359387	Yes	
row_74	NUFIP1	na	35542	-0.7587579488754272	-0.6405381	Yes	
row_75	SHMT2	na	35576	-0.7626206278800964	-0.63827527	Yes	
row_76	ITGB2	na	35588	-0.7632917165756226	-0.63551426	Yes	
row_77	GLA	na	35604	-0.7641313076019287	-0.63284004	Yes	
row_78	CTSC	na	35675	-0.7709563970565796	-0.6313777	Yes	
row_79	TXNRD1	na	35875	-0.7863484621047974	-0.6327601	Yes	
row_80	CALR	na	36017	-0.8003793954849243	-0.6327809	Yes	
row_81	IDH1	na	36061	-0.805131196975708	-0.6305757	Yes	
row_82	G6PD	na	36147	-0.8126624822616577	-0.6292868	Yes	
row_83	SLC6A6	na	36336	-0.8323933482170105	-0.63024	Yes	
row_84	PRDX1	na	36545	-0.8380094766616821	-0.63162154	Yes	
row_85	SLC9A3R1	na	36672	-0.8523479104042053	-0.63109964	Yes	
row_86	PSMA4	na	36684	-0.8536185622215271	-0.62798256	Yes	
row_87	CYP51A1	na	37190	-0.8797124028205872	-0.63588905	Yes	
row_88	CDKN1A	na	37318	-0.8921553492546082	-0.63523275	Yes	
row_89	IMMT	na	37394	-0.9001346230506897	-0.63337386	Yes	
row_90	ATP6V1D	na	37400	-0.9006466865539551	-0.6299363	Yes	
row_91	GSR	na	37462	-0.9068043231964111	-0.62773573	Yes	
row_92	ERO1A	na	37517	-0.9129123091697693	-0.62535346	Yes	
row_93	DHCR24	na	37555	-0.91678786277771	-0.62257296	Yes	
row_94	ACTR3	na	37777	-0.9399906396865845	-0.6238453	Yes	
row_95	SQSTM1	na	37982	-0.9622504711151123	-0.62464696	Yes	
row_96	COPS5	na	38103	-0.9729686379432678	-0.6235145	Yes	
row_97	POLR3G	na	38245	-0.9868300557136536	-0.62280035	Yes	
row_98	HK2	na	38321	-0.9943296313285828	-0.6205701	Yes	
row_99	PNP	na	38609	-1.0319173336029053	-0.6229666	Yes	
row_100	NMT1	na	38674	-1.0371121168136597	-0.62031996	Yes	
row_101	LTA4H	na	38995	-1.0729196071624756	-0.62329805	Yes	
row_102	MTHFD2	na	39100	-1.0849074125289917	-0.62136394	Yes	
row_103	HPRT1	na	39102	-1.0853544473648071	-0.6171082	Yes	
row_104	TFRC	na	39223	-1.101531744003296	-0.615469	Yes	
row_105	EGLN3	na	39229	-1.102433681488037	-0.611236	Yes	
row_106	ALDOA	na	39231	-1.1027830839157104	-0.60691154	Yes	
row_107	HSP90B1	na	39246	-1.1046775579452515	-0.60287243	Yes	
row_108	IFRD1	na	39408	-1.126834511756897	-0.60205686	Yes	
row_109	HSPA9	na	39467	-1.1357983350753784	-0.5988861	Yes	
row_110	HMGCR	na	39734	-1.1725667715072632	-0.6002552	Yes	
row_111	AURKA	na	39792	-1.1819792985916138	-0.59687984	Yes	
row_112	PPA1	na	39840	-1.1890156269073486	-0.5932516	Yes	
row_113	SLC7A11	na	39845	-1.1895333528518677	-0.58865273	Yes	
row_114	SSR1	na	39989	-1.2146555185317993	-0.5870856	Yes	
row_115	SKAP2	na	40066	-1.229584813117981	-0.5839505	Yes	
row_116	TMEM97	na	40154	-1.2398912906646729	-0.5810226	Yes	
row_117	ENO1	na	40326	-1.2726526260375977	-0.57985747	Yes	
row_118	GPI	na	40439	-1.2942514419555664	-0.5772784	Yes	
row_119	TCEA1	na	40473	-1.3008836507797241	-0.5728938	Yes	
row_120	TPI1	na	40557	-1.3191883563995361	-0.5695632	Yes	
row_121	GSK3B	na	40654	-1.33920156955719	-0.56644654	Yes	
row_122	IDI1	na	40799	-1.3677626848220825	-0.5642984	Yes	
row_123	PSMD13	na	40921	-1.390466570854187	-0.56154275	Yes	
row_124	SERP1	na	40997	-1.4070863723754883	-0.5576855	Yes	
row_125	CCNF	na	41020	-1.4114446640014648	-0.5526173	Yes	
row_126	RPN1	na	41075	-1.4244403839111328	-0.54821867	Yes	
row_127	ME1	na	41146	-1.4372979402542114	-0.5441297	Yes	
row_128	EIF2S2	na	41164	-1.4425790309906006	-0.5388263	Yes	
row_129	PSMD14	na	41217	-1.451982021331787	-0.53427404	Yes	
row_130	STC1	na	41229	-1.453862190246582	-0.5287909	Yes	
row_131	ACACA	na	41305	-1.4682667255401611	-0.52469254	Yes	
row_132	PSMD12	na	41375	-1.4851285219192505	-0.5203925	Yes	
row_133	MLLT11	na	41558	-1.5246789455413818	-0.5184817	Yes	
row_134	SLC1A4	na	41598	-1.535461664199829	-0.5133076	Yes	
row_135	FADS1	na	41616	-1.5389931201934814	-0.50762403	Yes	
row_136	HSPE1	na	41629	-1.5430359840393066	-0.501812	Yes	
row_137	EEF1E1	na	41672	-1.5530121326446533	-0.49663624	Yes	
row_138	TOMM40	na	41719	-1.5644994974136353	-0.49150535	Yes	
row_139	YKT6	na	41722	-1.5661594867706299	-0.4853769	Yes	
row_140	TES	na	41732	-1.5687628984451294	-0.4793958	Yes	
row_141	ABCF2	na	41755	-1.5756348371505737	-0.47368047	Yes	
row_142	PSMG1	na	41779	-1.582188606262207	-0.46796182	Yes	
row_143	SLC1A5	na	41791	-1.5858280658721924	-0.46195853	Yes	
row_144	PDAP1	na	41850	-1.6022160053253174	-0.45694923	Yes	
row_145	RRM2	na	41921	-1.6216866970062256	-0.45213345	Yes	
row_146	ARPC5L	na	42062	-1.6627392768859863	-0.44873247	Yes	
row_147	ACTR2	na	42139	-1.6791725158691406	-0.44382522	Yes	
row_148	RIT1	na	42186	-1.691877007484436	-0.43819222	Yes	
row_149	RAB1A	na	42187	-1.6921191215515137	-0.4315222	Yes	
row_150	CD9	na	42256	-1.7110214233398438	-0.42630926	Yes	
row_151	HMBS	na	42311	-1.7175313234329224	-0.4207553	Yes	
row_152	DHCR7	na	42367	-1.7326726913452148	-0.4151642	Yes	
row_153	DHFR	na	42533	-1.7889569997787476	-0.41182876	Yes	
row_154	GBE1	na	42535	-1.7898297309875488	-0.4047961	Yes	
row_155	DDIT3	na	42625	-1.8178025484085083	-0.39963523	Yes	
row_156	PGK1	na	42645	-1.8250319957733154	-0.39286923	Yes	
row_157	GAPDH	na	42651	-1.8259215354919434	-0.3857844	Yes	
row_158	TBK1	na	42690	-1.841455101966858	-0.3793816	Yes	
row_159	CCT6A	na	42744	-1.8579537868499756	-0.37325162	Yes	
row_160	RPA1	na	42772	-1.8649468421936035	-0.36650845	Yes	
row_161	M6PR	na	42806	-1.8760064840316772	-0.35985684	Yes	
row_162	ETF1	na	42889	-1.9075815677642822	-0.35418442	Yes	
row_163	SERPINH1	na	42909	-1.9146476984024048	-0.34706515	Yes	
row_164	PSME3	na	42995	-1.9487806558609009	-0.3412979	Yes	
row_165	PSMC2	na	43067	-1.9831123352050781	-0.33507997	Yes	
row_166	PNO1	na	43196	-2.0407660007476807	-0.3299186	Yes	
row_167	PLK1	na	43283	-2.075648307800293	-0.32367375	Yes	
row_168	TUBA4A	na	43284	-2.077113389968872	-0.31548616	Yes	
row_169	HSPD1	na	43364	-2.122555732727051	-0.30889878	Yes	
row_170	UCHL5	na	43369	-2.1265640258789062	-0.30060634	Yes	
row_171	CACYBP	na	43432	-2.150474786758423	-0.293526	Yes	
row_172	HSPA5	na	43454	-2.1660335063934326	-0.2854609	Yes	
row_173	ACSL3	na	43534	-2.2238717079162598	-0.27847412	Yes	
row_174	PPIA	na	43681	-2.3093483448028564	-0.27265945	Yes	
row_175	PSMB5	na	43819	-2.4099133014678955	-0.26624566	Yes	
row_176	DDX39A	na	43855	-2.4432692527770996	-0.25740308	Yes	
row_177	ATP5MC1	na	43863	-2.452223300933838	-0.24789453	Yes	
row_178	PDK1	na	43867	-2.4564197063446045	-0.23827934	Yes	
row_179	UNG	na	43967	-2.5342679023742676	-0.23051952	Yes	
row_180	RRP9	na	43981	-2.546564817428589	-0.22077423	Yes	
row_181	GGA2	na	44046	-2.6152729988098145	-0.21190679	Yes	
row_182	ACLY	na	44048	-2.615828037261963	-0.2016182	Yes	
row_183	NUPR1	na	44083	-2.661759376525879	-0.19189182	Yes	
row_184	HSPA4	na	44123	-2.7277441024780273	-0.18201797	Yes	
row_185	ELOVL5	na	44156	-2.775819778442383	-0.17179693	Yes	
row_186	BUB1	na	44175	-2.798128604888916	-0.16117266	Yes	
row_187	SQLE	na	44232	-2.883683919906616	-0.151067	Yes	
row_188	MCM4	na	44263	-2.9323642253875732	-0.14018385	Yes	
row_189	NUP205	na	44309	-3.009244918823242	-0.12933551	Yes	
row_190	MCM2	na	44314	-3.0143978595733643	-0.11754341	Yes	
row_191	PLOD2	na	44319	-3.0172345638275146	-0.10574012	Yes	
row_192	EPRS1	na	44325	-3.027198314666748	-0.09392009	Yes	
row_193	ATP2A2	na	44405	-3.198704957962036	-0.08309071	Yes	
row_194	STIP1	na	44474	-3.41410493850708	-0.07116451	Yes	
row_195	TUBG1	na	44488	-3.4648995399475098	-0.05779932	Yes	
row_196	GMPS	na	44503	-3.539989709854126	-0.044160664	Yes	
row_197	TRIB3	na	44514	-3.5916740894317627	-0.030228185	Yes	
row_198	PSPH	na	44551	-3.9167017936706543	-0.015600107	Yes	
row_199	CDC25A	na	44576	-4.22042989730835	4.9548876E-4	Yes	
