NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_55	PAM	na	27266	-0.2445734292268753	-0.4040827	No	
row_56	LHX9	na	27319	-0.2488633394241333	-0.40413275	No	
row_57	DDIT4	na	27453	-0.26347771286964417	-0.4059413	No	
row_58	FUT8	na	27866	-0.28916171193122864	-0.41391793	No	
row_59	LDHC	na	28004	-0.30798864364624023	-0.41561604	No	
row_60	P4HA1	na	28042	-0.3111306130886078	-0.41504776	No	
row_61	AGL	na	28056	-0.31348589062690735	-0.41392833	No	
row_62	BIK	na	28058	-0.313738077878952	-0.4125375	No	
row_63	IDUA	na	28152	-0.32048851251602173	-0.4131883	No	
row_64	GPC4	na	28226	-0.3289877772331238	-0.41335037	No	
row_65	MERTK	na	28434	-0.35042619705200195	-0.4164339	No	
row_66	FBP2	na	28438	-0.3508354723453522	-0.414921	No	
row_67	SLC25A10	na	28485	-0.3561018407344818	-0.4143528	No	
row_68	SOX9	na	28495	-0.35749027132987976	-0.41294503	No	
row_69	CHST2	na	28652	-0.37406930327415466	-0.4147734	No	
row_70	AKR1A1	na	28710	-0.380470871925354	-0.41434318	No	
row_71	PYGL	na	29006	-0.40890148282051086	-0.41914526	No	
row_72	LDHA	na	29524	-0.4288071095943451	-0.42885765	No	
row_73	CASP6	na	30876	-0.4336291253566742	-0.45733213	No	
row_74	CXCR4	na	30894	-0.43537428975105286	-0.45575368	No	
row_75	QSOX1	na	31412	-0.4811350107192993	-0.46523035	No	
row_76	MPI	na	31995	-0.5027286410331726	-0.4760737	No	
row_77	PFKP	na	32793	-0.5478079319000244	-0.49155632	No	
row_78	TKTL1	na	32899	-0.5535635948181152	-0.49142742	No	
row_79	GCLC	na	33470	-0.5858108401298523	-0.50162625	No	
row_80	GLCE	na	33471	-0.5858759880065918	-0.4989869	No	
row_81	SLC35A3	na	33517	-0.5898050665855408	-0.4973434	No	
row_82	CHST6	na	33552	-0.5922272801399231	-0.49544123	No	
row_83	DPYSL4	na	33661	-0.6023122072219849	-0.49516028	No	
row_84	ADORA2B	na	34326	-0.6537102460861206	-0.5071703	No	
row_85	CITED2	na	34353	-0.6559838056564331	-0.50480074	No	
row_86	PKP2	na	34739	-0.6899529695510864	-0.51036376	No	
row_87	GYS1	na	34844	-0.6985625624656677	-0.5095591	No	
row_88	TXN	na	35168	-0.726590096950531	-0.51356065	No	
row_89	ARTN	na	35379	-0.7437259554862976	-0.51493996	Yes	
row_90	DSC2	na	35488	-0.7524628043174744	-0.5139826	Yes	
row_91	SDC2	na	35535	-0.7579406499862671	-0.5116042	Yes	
row_92	HOMER1	na	35787	-0.7770533561706543	-0.51375675	Yes	
row_93	NOL3	na	35818	-0.7804550528526306	-0.51091653	Yes	
row_94	CHPF2	na	35825	-0.7810166478157043	-0.50753325	Yes	
row_95	MIOX	na	35889	-0.7872958183288574	-0.5054055	Yes	
row_96	ZNF292	na	36012	-0.7996482849121094	-0.5045509	Yes	
row_97	PGM2	na	36038	-0.8025628328323364	-0.50149846	Yes	
row_98	IDH1	na	36061	-0.805131196975708	-0.49836686	Yes	
row_99	CHPF	na	36110	-0.8092750906944275	-0.49580222	Yes	
row_100	G6PD	na	36147	-0.8126624822616577	-0.49295205	Yes	
row_101	GAPDHS	na	36153	-0.8133941292762756	-0.4894004	Yes	
row_102	EGFR	na	36222	-0.8197733759880066	-0.4872389	Yes	
row_103	GPC1	na	36225	-0.8198927044868469	-0.4835904	Yes	
row_104	GALE	na	36331	-0.8318163752555847	-0.48220798	Yes	
row_105	PGLS	na	36628	-0.8463155627250671	-0.48506206	Yes	
row_106	B3GNT3	na	37012	-0.8623518943786621	-0.48980337	Yes	
row_107	TALDO1	na	37180	-0.8783547878265381	-0.48960772	Yes	
row_108	PGAM1	na	37226	-0.8831787705421448	-0.48664257	Yes	
row_109	EXT1	na	37404	-0.9007858037948608	-0.4865711	Yes	
row_110	PPP2CB	na	37410	-0.9016969799995422	-0.4826216	Yes	
row_111	PHKA2	na	37436	-0.9045162200927734	-0.4791099	Yes	
row_112	ERO1A	na	37517	-0.9129123091697693	-0.4767991	Yes	
row_113	MDH1	na	37525	-0.9138173460960388	-0.4728401	Yes	
row_114	NSDHL	na	37588	-0.9196887016296387	-0.47009337	Yes	
row_115	B4GALT2	na	37675	-0.9285598397254944	-0.4678472	Yes	
row_116	MET	na	37821	-0.9447274208068848	-0.46685705	Yes	
row_117	STC2	na	37899	-0.9513678550720215	-0.46430543	Yes	
row_118	MDH2	na	37927	-0.9557055830955505	-0.46060818	Yes	
row_119	PYGB	na	37997	-0.9629336595535278	-0.4578243	Yes	
row_120	LCT	na	38199	-0.9842273592948914	-0.45791745	Yes	
row_121	HK2	na	38321	-0.9943296313285828	-0.4561633	Yes	
row_122	TPST1	na	38707	-1.0416123867034912	-0.46014208	Yes	
row_123	SDHC	na	38766	-1.048337697982788	-0.4567257	Yes	
row_124	PLOD1	na	38832	-1.0552496910095215	-0.45343584	Yes	
row_125	SLC16A3	na	38904	-1.0620890855789185	-0.4502503	Yes	
row_126	ECD	na	38918	-1.0636359453201294	-0.44575152	Yes	
row_127	EGLN3	na	39229	-1.102433681488037	-0.4477671	Yes	
row_128	ALDOA	na	39231	-1.1027830839157104	-0.44282168	Yes	
row_129	HDLBP	na	39340	-1.116974115371704	-0.44022223	Yes	
row_130	PKM	na	39458	-1.1346514225006104	-0.43774584	Yes	
row_131	ENO2	na	39472	-1.1366733312606812	-0.432918	Yes	
row_132	RPE	na	39499	-1.1404333114624023	-0.42836604	Yes	
row_133	ARPP19	na	39754	-1.1757780313491821	-0.42878997	Yes	
row_134	AURKA	na	39792	-1.1819792985916138	-0.42429855	Yes	
row_135	POLR3K	na	39800	-1.183164358139038	-0.41912615	Yes	
row_136	ME2	na	39821	-1.1861125230789185	-0.41423327	Yes	
row_137	EXT2	na	39849	-1.1897838115692139	-0.4094815	Yes	
row_138	PPFIA4	na	39972	-1.21283757686615	-0.4067655	Yes	
row_139	HMMR	na	40055	-1.2270145416259766	-0.40308473	Yes	
row_140	GPC3	na	40106	-1.2327053546905518	-0.39865762	Yes	
row_141	CHST1	na	40153	-1.2398375272750854	-0.39410827	Yes	
row_142	PDK3	na	40201	-1.24788236618042	-0.38954523	Yes	
row_143	ENO1	na	40326	-1.2726526260375977	-0.38660482	Yes	
row_144	B3GAT3	na	40344	-1.2766876220703125	-0.3812363	Yes	
row_145	GALK2	na	40360	-1.2798874378204346	-0.37580836	Yes	
row_146	KDELR3	na	40443	-1.2947660684585571	-0.3718224	Yes	
row_147	TPI1	na	40557	-1.3191883563995361	-0.3684246	Yes	
row_148	B4GALT4	na	40580	-1.3234264850616455	-0.36295813	Yes	
row_149	EFNA3	na	40599	-1.3280147314071655	-0.35738096	Yes	
row_150	RARS1	na	40611	-1.3299732208251953	-0.35163727	Yes	
row_151	GMPPB	na	40872	-1.3796210289001465	-0.35127804	Yes	
row_152	ANKZF1	na	40936	-1.394811749458313	-0.34641343	Yes	
row_153	DLD	na	41012	-1.4098398685455322	-0.3417514	Yes	
row_154	ME1	na	41146	-1.4372979402542114	-0.33827198	Yes	
row_155	SPAG4	na	41202	-1.4497528076171875	-0.33297968	Yes	
row_156	STC1	na	41229	-1.453862190246582	-0.32701573	Yes	
row_157	NASP	na	41270	-1.463381052017212	-0.32132423	Yes	
row_158	B3GALT6	na	41387	-1.4879742860794067	-0.31723362	Yes	
row_159	NDUFV3	na	41396	-1.4901241064071655	-0.3107009	Yes	
row_160	B4GALT1	na	41435	-1.4994094371795654	-0.30480203	Yes	
row_161	KIF20A	na	41918	-1.6204485893249512	-0.3083579	Yes	
row_162	ABCB6	na	41973	-1.6389776468276978	-0.30219063	Yes	
row_163	COPB2	na	41977	-1.639868140220642	-0.29487073	Yes	
row_164	CDK1	na	41985	-1.6418790817260742	-0.28763184	Yes	
row_165	HS2ST1	na	42143	-1.680047631263733	-0.2835994	Yes	
row_166	CENPA	na	42439	-1.756606936454773	-0.28233016	Yes	
row_167	RBCK1	na	42502	-1.7764424085617065	-0.27572381	Yes	
row_168	VEGFA	na	42520	-1.7832728624343872	-0.2680732	Yes	
row_169	PGK1	na	42645	-1.8250319957733154	-0.26264435	Yes	
row_170	ELF3	na	42677	-1.8357106447219849	-0.2550728	Yes	
row_171	ALG1	na	42707	-1.847133755683899	-0.24740477	Yes	
row_172	XYLT2	na	42837	-1.8866498470306396	-0.24181096	Yes	
row_173	CHST12	na	42904	-1.912879228591919	-0.23468007	Yes	
row_174	SAP30	na	42959	-1.9348376989364624	-0.22717999	Yes	
row_175	SRD5A3	na	43042	-1.9736841917037964	-0.22013554	Yes	
row_176	B4GALT7	na	43092	-1.996272325515747	-0.21224609	Yes	
row_177	MED24	na	43162	-2.02679705619812	-0.20466958	Yes	
row_178	NANP	na	43211	-2.047210216522217	-0.19652814	Yes	
row_179	CLN6	na	43317	-2.0917632579803467	-0.18946977	Yes	
row_180	HAX1	na	43329	-2.0994722843170166	-0.18025956	Yes	
row_181	PRPS1	na	43341	-2.108228921890259	-0.1710099	Yes	
row_182	HSPA5	na	43454	-2.1660335063934326	-0.1637746	Yes	
row_183	KIF2A	na	43474	-2.1793951988220215	-0.15438452	Yes	
row_184	GFPT1	na	43632	-2.2836055755615234	-0.14763309	Yes	
row_185	PPIA	na	43681	-2.3093483448028564	-0.13831073	Yes	
row_186	COG2	na	43691	-2.3195648193359375	-0.12806396	Yes	
row_187	GNPDA1	na	43712	-2.3346433639526367	-0.11799703	Yes	
row_188	DEPDC1	na	43822	-2.4133057594299316	-0.109580226	Yes	
row_189	GAL3ST1	na	43970	-2.5386159420013428	-0.101454765	Yes	
row_190	PMM2	na	44003	-2.570725679397583	-0.09059456	Yes	
row_191	GMPPA	na	44012	-2.578719139099121	-0.07915781	Yes	
row_192	FKBP4	na	44067	-2.637813091278076	-0.06849088	Yes	
row_193	PAXIP1	na	44179	-2.8037383556365967	-0.05836025	Yes	
row_194	P4HA2	na	44193	-2.822695016860962	-0.045937017	Yes	
row_195	RRAGD	na	44254	-2.9216208457946777	-0.034126688	Yes	
row_196	BPNT1	na	44295	-2.9818522930145264	-0.021594571	Yes	
row_197	PLOD2	na	44319	-3.0172345638275146	-0.008520178	Yes	
row_198	STMN1	na	44427	-3.281122922897339	0.003851121	Yes	
