NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_124	STRBP	na	43864	-2.4524877071380615	-0.26143733	Yes	
row_125	PARP2	na	43965	-2.531325101852417	-0.2436429	Yes	
row_126	OAZ3	na	44131	-2.7401716709136963	-0.22565664	Yes	
row_127	BUB1	na	44175	-2.798128604888916	-0.20446768	Yes	
row_128	TTK	na	44384	-3.1454029083251953	-0.18423982	Yes	
row_129	TOPBP1	na	44433	-3.29925799369812	-0.15919529	Yes	
row_130	DBF4	na	44500	-3.5151562690734863	-0.13284607	Yes	
row_131	CDKN3	na	44569	-4.138471603393555	-0.10160631	Yes	
row_132	RFC4	na	44572	-4.171515464782715	-0.068620555	Yes	
row_133	EZH2	na	44574	-4.191938877105713	-0.0354506	Yes	
row_134	NCAPH	na	44592	-4.542454242706299	1.349563E-4	Yes	
