NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_34	ACSL1	na	1934	0.8731626868247986	0.52307147	Yes	
row_35	ACSL5	na	2440	0.8152400255203247	0.51899904	Yes	
row_36	CYP46A1	na	2799	0.7142857313156128	0.5173295	Yes	
row_37	PEX11A	na	2822	0.7040457725524902	0.52312136	Yes	
row_38	SCP2	na	2864	0.6920732855796814	0.5283792	Yes	
row_39	NR1I2	na	2921	0.6753485202789307	0.5331505	Yes	
row_40	GSTK1	na	2924	0.6740979552268982	0.5391245	Yes	
row_41	SLC23A2	na	3144	0.6205718517303467	0.53974277	Yes	
row_42	HACL1	na	3372	0.5691898465156555	0.5397224	Yes	
row_43	SLC22A18	na	3565	0.5184548497200012	0.5400357	Yes	
row_44	PEX13	na	3976	0.47060561180114746	0.53502154	No	
row_45	HSD17B4	na	4065	0.447684645652771	0.53704077	No	
row_46	NUDT12	na	5283	0.42782628536224365	0.5135045	No	
row_47	SOD1	na	5458	0.4013671576976776	0.51317704	No	
row_48	ABCG8	na	5495	0.38875430822372437	0.5158389	No	
row_49	NR1H4	na	5743	0.3388515114784241	0.51331234	No	
row_50	NR0B2	na	5807	0.3264431953430176	0.514811	No	
row_51	BBOX1	na	5933	0.30317553877830505	0.5147082	No	
row_52	LONP2	na	6483	0.22842206060886383	0.50440705	No	
row_53	PHYH	na	6512	0.22374291718006134	0.50577545	No	
row_54	ISOC1	na	6518	0.22285403311252594	0.5076529	No	
row_55	PEX12	na	6881	0.1783992350101471	0.5011086	No	
row_56	HSD3B1	na	7073	0.15138782560825348	0.49816695	No	
row_57	SLC23A1	na	7146	0.13597089052200317	0.49776256	No	
row_58	ABCD2	na	7251	0.11995711177587509	0.49649587	No	
row_59	NR3C2	na	7300	0.11388012766838074	0.49643373	No	
row_60	SOAT2	na	7601	0.062396954745054245	0.49024734	No	
row_61	NEDD4	na	7690	0.04627373442053795	0.48868242	No	
row_62	CYP7B1	na	7889	0.01013301219791174	0.48432213	No	
row_63	SLCO1A2	na	25215	-0.0021109851077198982	0.09490139	No	
row_64	DIO1	na	25399	-0.04034934565424919	0.09114811	No	
row_65	LIPE	na	25420	-0.0449395552277565	0.0910998	No	
row_66	ABCG4	na	25443	-0.0491211824119091	0.09104387	No	
row_67	FDXR	na	25702	-0.08442305773496628	0.08599823	No	
row_68	CYP7A1	na	26024	-0.12235800176858902	0.07987516	No	
row_69	ALDH9A1	na	26431	-0.16482193768024445	0.07222058	No	
row_70	SULT2B1	na	26467	-0.1694028675556183	0.072946414	No	
row_71	CROT	na	27105	-0.22560685873031616	0.060642045	No	
row_72	HSD17B11	na	27228	-0.23931339383125305	0.06003648	No	
row_73	PEX26	na	27570	-0.27720972895622253	0.0548465	No	
row_74	ABCA5	na	28313	-0.33808448910713196	0.041186195	No	
row_75	PFKM	na	28850	-0.3925181031227112	0.032642487	No	
row_76	ALDH1A1	na	28860	-0.39329567551612854	0.035951883	No	
row_77	TFCP2L1	na	29125	-0.4214796721935272	0.033780918	No	
row_78	AMACR	na	29134	-0.4226456880569458	0.03737485	No	
row_79	RXRA	na	29255	-0.4235951006412506	0.038459674	No	
row_80	SERPINA6	na	30620	-0.4288071095943451	0.011627812	No	
row_81	FADS2	na	31241	-0.4713555574417114	0.0018998464	No	
row_82	EFHC1	na	32302	-0.517971396446228	-0.01730242	No	
row_83	ABCA1	na	33135	-0.5672063231468201	-0.030939981	No	
row_84	ABCA4	na	33435	-0.583196222782135	-0.032453742	No	
row_85	ABCD3	na	33519	-0.5899149775505066	-0.029052159	No	
row_86	IDH2	na	33598	-0.5966779589653015	-0.025477799	No	
row_87	ABCA3	na	33623	-0.5987075567245483	-0.020671478	No	
row_88	PEX16	na	33987	-0.629047155380249	-0.023214461	No	
row_89	GCLM	na	34046	-0.6329320669174194	-0.018866822	No	
row_90	ATXN1	na	34187	-0.6427983641624451	-0.016274324	No	
row_91	PEX7	na	34341	-0.6547285914421082	-0.01386752	No	
row_92	PEX19	na	34355	-0.6561287045478821	-0.008301228	No	
row_93	ABCA2	na	34742	-0.690080463886261	-0.0108162565	No	
row_94	HSD3B7	na	35879	-0.7864766120910645	-0.02932943	No	
row_95	DIO2	na	36056	-0.8042377233505249	-0.026104677	No	
row_96	IDH1	na	36061	-0.805131196975708	-0.01900565	No	
row_97	OPTN	na	36332	-0.8318841457366943	-0.017647024	No	
row_98	KLF1	na	36381	-0.8333333134651184	-0.011285237	No	
row_99	SLC29A1	na	37553	-0.9166935682296753	-0.029422462	No	
row_100	DHCR24	na	37555	-0.91678786277771	-0.021259027	No	
row_101	BCAR3	na	37697	-0.931370735168457	-0.01611237	No	
row_102	PEX6	na	39265	-1.1070979833602905	-0.04145097	No	
row_103	PEX1	na	39910	-1.2010712623596191	-0.045202855	No	
row_104	IDI1	na	40799	-1.3677626848220825	-0.052951116	No	
row_105	PRDX5	na	41074	-1.424329161643982	-0.04639252	No	
row_106	FADS1	na	41616	-1.5389931201934814	-0.04481185	No	
row_107	PNPLA8	na	42029	-1.654199242591858	-0.039302792	No	
row_108	GNPAT	na	43747	-2.3534023761749268	-0.056885026	No	
row_109	NPC1	na	44081	-2.6593844890594482	-0.040624965	No	
row_110	SLC35B2	na	44237	-2.8947997093200684	-0.018261736	No	
row_111	ABCD1	na	44273	-2.951554298400879	0.007305668	No	
