NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_36	CTSC	na	35675	-0.7709563970565796	-0.6470102	Yes	
row_37	TSPAN8	na	35745	-0.7724963426589966	-0.6417648	Yes	
row_38	CAV2	na	35891	-0.7873586416244507	-0.6380964	Yes	
row_39	ADAM10	na	35907	-0.7899142503738403	-0.6314843	Yes	
row_40	EGFR	na	36222	-0.8197733759880066	-0.6313282	Yes	
row_41	PPT1	na	36227	-0.8199757933616638	-0.6242046	Yes	
row_42	DST	na	37090	-0.8671020269393921	-0.6359459	Yes	
row_43	AP2S1	na	37258	-0.886233389377594	-0.631902	Yes	
row_44	NAPG	na	37514	-0.9128010869026184	-0.6296018	Yes	
row_45	TMX1	na	37614	-0.9220195412635803	-0.62371504	Yes	
row_46	AP2M1	na	38383	-1.0009857416152954	-0.6321664	Yes	
row_47	AP3S1	na	38838	-1.055869698524475	-0.6330791	Yes	
row_48	ARFGEF1	na	39227	-1.1022157669067383	-0.6321011	Yes	
row_49	RAB14	na	39559	-1.1481044292449951	-0.62943864	Yes	
row_50	VPS4B	na	39725	-1.1716595888137817	-0.6228388	Yes	
row_51	RAB5A	na	39745	-1.1743433475494385	-0.6129347	Yes	
row_52	SNX2	na	39876	-1.1940810680389404	-0.60535115	Yes	
row_53	LMAN1	na	39880	-1.1945055723190308	-0.5949102	Yes	
row_54	TMED2	na	40515	-1.3097907304763794	-0.5976338	Yes	
row_55	SEC31A	na	40615	-1.3306676149368286	-0.5881521	Yes	
row_56	STAM	na	40630	-1.3339306116104126	-0.5767317	Yes	
row_57	MAPK1	na	40663	-1.3411198854446411	-0.56565255	Yes	
row_58	ATP1A1	na	40776	-1.3629742860794067	-0.55617875	Yes	
row_59	VAMP4	na	40855	-1.3769043684005737	-0.5458184	Yes	
row_60	TPD52	na	40943	-1.3959734439849854	-0.53549254	Yes	
row_61	COPB1	na	41058	-1.419922947883606	-0.5255627	Yes	
row_62	YIPF6	na	41076	-1.424462914466858	-0.51341325	Yes	
row_63	ARFGAP3	na	41249	-1.4601054191589355	-0.5044332	Yes	
row_64	MON2	na	41495	-1.5108393430709839	-0.49664715	Yes	
row_65	ARFGEF2	na	41688	-1.5564955472946167	-0.48726854	Yes	
row_66	YKT6	na	41722	-1.5661594867706299	-0.47423208	Yes	
row_67	GOLGA4	na	41807	-1.5892075300216675	-0.46213886	Yes	
row_68	STX16	na	41946	-1.6296128034591675	-0.45090362	Yes	
row_69	SEC24D	na	41948	-1.6296470165252686	-0.4365896	Yes	
row_70	COPB2	na	41977	-1.639868140220642	-0.42279238	Yes	
row_71	ARCN1	na	42020	-1.6522282361984253	-0.409201	Yes	
row_72	GBF1	na	42045	-1.6581077575683594	-0.39515343	Yes	
row_73	AP2B1	na	42116	-1.6726442575454712	-0.38201162	Yes	
row_74	RAB22A	na	42245	-1.707833170890808	-0.3698635	Yes	
row_75	GNAS	na	42251	-1.709765911102295	-0.35493457	Yes	
row_76	ARF1	na	42380	-1.7370178699493408	-0.3425297	Yes	
row_77	TSG101	na	42595	-1.809057354927063	-0.33142358	Yes	
row_78	BET1	na	42633	-1.8213728666305542	-0.31623185	Yes	
row_79	ATP7A	na	42743	-1.8578131198883057	-0.30233738	Yes	
row_80	M6PR	na	42806	-1.8760064840316772	-0.28722677	Yes	
row_81	VPS45	na	43000	-1.9512853622436523	-0.27439752	Yes	
row_82	AP3B1	na	43273	-2.0721569061279297	-0.2622801	Yes	
row_83	DNM1L	na	43342	-2.108699083328247	-0.24525726	Yes	
row_84	GOSR2	na	43390	-2.134423017501831	-0.22753623	Yes	
row_85	COG2	na	43691	-2.3195648193359375	-0.21387146	Yes	
row_86	ATP6V1H	na	43692	-2.319857358932495	-0.193463	Yes	
row_87	SEC22B	na	43849	-2.4361414909362793	-0.17553693	Yes	
row_88	COPE	na	43984	-2.548701286315918	-0.15612629	Yes	
row_89	CLTC	na	43995	-2.5658249855041504	-0.13377869	Yes	
row_90	RPS6KA3	na	44090	-2.6787118911743164	-0.1123255	Yes	
row_91	OCRL	na	44094	-2.6831960678100586	-0.08878805	Yes	
row_92	CLTA	na	44144	-2.752150535583496	-0.06567763	Yes	
row_93	ZW10	na	44185	-2.814588785171509	-0.041815683	Yes	
row_94	IGF2R	na	44194	-2.82535982131958	-0.01713993	Yes	
row_95	ANP32E	na	44293	-2.977661609649658	0.0068533267	Yes	
