NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_89	DYNC1H1	na	38833	-1.055306315422058	-0.6659509	Yes	
row_90	RAB3GAP1	na	38976	-1.0709383487701416	-0.6650349	Yes	
row_91	NEK2	na	39140	-1.090566635131836	-0.66451645	Yes	
row_92	WASF1	na	39194	-1.09867262840271	-0.6614894	Yes	
row_93	ARFGEF1	na	39227	-1.1022157669067383	-0.6579758	Yes	
row_94	EPB41L2	na	39237	-1.1037250757217407	-0.65393835	Yes	
row_95	DOCK4	na	39372	-1.1226102113723755	-0.6526437	Yes	
row_96	PPP4R2	na	39486	-1.138592004776001	-0.65081465	Yes	
row_97	DLG1	na	39542	-1.145202398300171	-0.6476539	Yes	
row_98	ALS2	na	39576	-1.1510006189346313	-0.6439754	Yes	
row_99	NOTCH2	na	39580	-1.1519031524658203	-0.6396177	Yes	
row_100	SMC3	na	39665	-1.1627068519592285	-0.6370429	Yes	
row_101	PIF1	na	39690	-1.1661485433578491	-0.63310343	Yes	
row_102	CEP57	na	39703	-1.1685349941253662	-0.6288846	Yes	
row_103	WASF2	na	39759	-1.17653226852417	-0.6256035	Yes	
row_104	CCDC88A	na	39785	-1.1807200908660889	-0.6216306	Yes	
row_105	AURKA	na	39792	-1.1819792985916138	-0.617225	Yes	
row_106	HOOK3	na	39805	-1.1839334964752197	-0.612947	Yes	
row_107	GEMIN4	na	39833	-1.188076376914978	-0.60899085	Yes	
row_108	WASL	na	39837	-1.188646674156189	-0.60449207	Yes	
row_109	ARHGEF2	na	39929	-1.205528736114502	-0.60191035	Yes	
row_110	CEP250	na	39994	-1.215491771697998	-0.5986823	Yes	
row_111	VCL	na	40005	-1.217705488204956	-0.5942295	Yes	
row_112	RASAL2	na	40063	-1.229192852973938	-0.5907911	Yes	
row_113	PCM1	na	40119	-1.235261082649231	-0.5872844	Yes	
row_114	RABGAP1	na	40159	-1.240390658378601	-0.5833976	Yes	
row_115	PLEKHG2	na	40238	-1.253633975982666	-0.5803383	Yes	
row_116	RHOT2	na	40256	-1.2574743032455444	-0.5758904	Yes	
row_117	CYTH2	na	40318	-1.270540714263916	-0.5723833	Yes	
row_118	NEDD9	na	40351	-1.2782803773880005	-0.56819326	Yes	
row_119	RFC1	na	40448	-1.2956551313400269	-0.56537795	Yes	
row_120	KIFAP3	na	40522	-1.311562418937683	-0.5619835	Yes	
row_121	APC	na	40550	-1.318066120147705	-0.5575281	Yes	
row_122	STAU1	na	40616	-1.3311100006103516	-0.5538783	Yes	
row_123	NCK1	na	40740	-1.3541640043258667	-0.5514464	Yes	
row_124	KATNA1	na	40843	-1.3753838539123535	-0.5484599	Yes	
row_125	FGD6	na	40882	-1.38258695602417	-0.5440043	Yes	
row_126	ARL8A	na	40923	-1.390870451927185	-0.5395619	Yes	
row_127	EPB41	na	40948	-1.397857904434204	-0.5347324	Yes	
row_128	MAP3K11	na	40962	-1.3996191024780273	-0.5296483	Yes	
row_129	KPTN	na	41037	-1.414204716682434	-0.52588207	Yes	
row_130	ABL1	na	41053	-1.4190317392349243	-0.52076846	Yes	
row_131	CDC42BPA	na	41062	-1.421186923980713	-0.5154889	Yes	
row_132	BCL2L11	na	41073	-1.4240416288375854	-0.5102434	Yes	
row_133	CSNK1D	na	41276	-1.4640614986419678	-0.50916857	Yes	
row_134	CNTROB	na	41309	-1.4689265489578247	-0.5042461	Yes	
row_135	KNTC1	na	41372	-1.4846044778823853	-0.49993917	Yes	
row_136	ITSN1	na	41614	-1.5387914180755615	-0.49945557	Yes	
row_137	RALBP1	na	41715	-1.563576579093933	-0.49570107	Yes	
row_138	LRPPRC	na	41802	-1.5878076553344727	-0.4915382	Yes	
row_139	CEP72	na	41911	-1.6197826862335205	-0.48774794	Yes	
row_140	ESPL1	na	41949	-1.6299554109573364	-0.48231953	Yes	
row_141	CDK1	na	41985	-1.6418790817260742	-0.47680026	Yes	
row_142	RASA1	na	42050	-1.6584867238998413	-0.47187036	Yes	
row_143	LATS1	na	42119	-1.673587679862976	-0.46697253	Yes	
row_144	TUBD1	na	42128	-1.6757824420928955	-0.4607149	Yes	
row_145	CENPF	na	42227	-1.704784870147705	-0.4563729	Yes	
row_146	CEP192	na	42255	-1.7109498977661133	-0.4504081	Yes	
row_147	MYO9B	na	42384	-1.7383538484573364	-0.4466128	Yes	
row_148	CNTRL	na	42552	-1.7953696250915527	-0.44347686	Yes	
row_149	BCAR1	na	42576	-1.8023622035980225	-0.4370708	Yes	
row_150	TSC1	na	42611	-1.8123892545700073	-0.43087396	Yes	
row_151	MARK4	na	42650	-1.8258417844772339	-0.42471555	Yes	
row_152	TAOK2	na	42678	-1.8358181715011597	-0.41827103	Yes	
row_153	MAP1S	na	42727	-1.8532838821411133	-0.41223243	Yes	
row_154	EZR	na	42789	-1.8696231842041016	-0.4064238	Yes	
row_155	BIRC5	na	42810	-1.8775309324264526	-0.39966142	Yes	
row_156	NF1	na	42895	-1.9086921215057373	-0.39422074	Yes	
row_157	ARFIP2	na	42942	-1.9292140007019043	-0.3878454	Yes	
row_158	KIF20B	na	42952	-1.9333339929580688	-0.38062087	Yes	
row_159	TBCD	na	42968	-1.9371027946472168	-0.373517	Yes	
row_160	SMC4	na	42976	-1.9389796257019043	-0.36622572	Yes	
row_161	PCNT	na	42994	-1.948520302772522	-0.35912305	Yes	
row_162	CENPJ	na	43045	-1.9749749898910522	-0.35266197	Yes	
row_163	SASS6	na	43048	-1.9753351211547852	-0.34511843	Yes	
row_164	KIF2C	na	43108	-2.002497911453247	-0.33875433	Yes	
row_165	PLK1	na	43283	-2.075648307800293	-0.3346993	Yes	
row_166	TUBA4A	na	43284	-2.077113389968872	-0.32671973	Yes	
row_167	KIF23	na	43305	-2.0860352516174316	-0.31915632	Yes	
row_168	SPTAN1	na	43348	-2.1116726398468018	-0.3119899	Yes	
row_169	CEP131	na	43387	-2.1335666179656982	-0.30464932	Yes	
row_170	CD2AP	na	43403	-2.1404995918273926	-0.29676408	Yes	
row_171	SSH2	na	43410	-2.142472505569458	-0.28866854	Yes	
row_172	CDC27	na	43444	-2.1588943004608154	-0.28111804	Yes	
row_173	CDK5RAP2	na	43523	-2.217716932296753	-0.27435505	Yes	
row_174	ALMS1	na	43543	-2.2277467250823975	-0.2662247	Yes	
row_175	CCNB2	na	43559	-2.243284225463867	-0.25794458	Yes	
row_176	SMC1A	na	43605	-2.264892816543579	-0.25025713	Yes	
row_177	PRC1	na	43721	-2.3363897800445557	-0.2438716	Yes	
row_178	TOP2A	na	43829	-2.4167816638946533	-0.23699704	Yes	
row_179	LMNB1	na	43887	-2.481809139251709	-0.22874653	Yes	
row_180	NUSAP1	na	43941	-2.5085582733154297	-0.22030318	Yes	
row_181	SEPTIN9	na	43957	-2.526102066040039	-0.21093656	Yes	
row_182	ARHGEF11	na	43973	-2.5403761863708496	-0.20151512	Yes	
row_183	KIF11	na	44148	-2.7642123699188232	-0.19481486	Yes	
row_184	BUB1	na	44175	-2.798128604888916	-0.18465096	Yes	
row_185	KIF4A	na	44184	-2.813891649246216	-0.17402111	Yes	
row_186	MAPRE1	na	44255	-2.9217214584350586	-0.1643734	Yes	
row_187	CKAP5	na	44337	-3.040743350982666	-0.15451619	Yes	
row_188	TPX2	na	44380	-3.135089874267578	-0.14341816	Yes	
row_189	TTK	na	44384	-3.1454029083251953	-0.13140213	Yes	
row_190	FBXO5	na	44459	-3.361583948135376	-0.120154716	Yes	
row_191	SAC3D1	na	44496	-3.486691951751709	-0.10757081	Yes	
row_192	RACGAP1	na	44524	-3.6876304149627686	-0.09401227	Yes	
row_193	INCENP	na	44528	-3.747081756591797	-0.079684794	Yes	
row_194	CENPE	na	44547	-3.8772549629211426	-0.06519507	Yes	
row_195	ECT2	na	44563	-4.110692501068115	-0.04974099	Yes	
row_196	DLGAP5	na	44580	-4.275388717651367	-0.033676725	Yes	
row_197	ANLN	na	44583	-4.399771690368652	-0.016819308	Yes	
row_198	NDC80	na	44588	-4.460201740264893	2.2521609E-4	Yes	
